Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m)
2021 05 27 22 25 42.990 99.9172 25.5815 7057
2021 05 27 22 27 34.990 99.8689 25.7013 5174
2021 05 27 22 28 38.170 99.8567 25.6991 3143
2021 05 27 22 30 59.060 99.9461 25.5897 5485
2021 05 27 22 33 31.030 99.9345 25.7355 3124
2021 05 27 22 35 0.130 99.9952 25.7205 3484
2021 05 27 22 36 22.770 99.8848 25.6635 2306
2021 05 27 22 37 41.140 99.9382 25.7413 3928
2021 05 27 22 38 50.060 99.9599 25.5938 3957
2021 05 27 22 40 47.910 99.9523 25.6231 3977
2021 05 27 22 42 37.940 99.9845 25.5866 3486
2021 05 27 22 44 11.000 99.9295 25.7295 3346
2021 05 27 22 44 35.090 99.9337 25.7367 3177
2021 05 27 22 46 18.970 99.9395 25.6316 6265
2021 05 27 22 47 48.900 99.9491 25.5905 4157
2021 05 27 22 53 33.010 99.9332 25.7378 3373
2021 05 27 22 54 20.140 99.8957 25.6659 3654
2021 05 27 22 55 33.920 99.9358 25.7395 3677
2021 05 27 22 57 7.050 99.9322 25.7252 2250
2021 05 27 22 58 2.870 99.9236 25.5630 6720
2021 05 27 22 59 33.110 99.8958 25.6803 3515
2021 05 27 23 00 18.060 99.9532 25.5625 7035
2021 05 27 23 02 59.010 99.9534 25.5835 4600
2021 05 27 23 03 57.060 99.8777 25.6873 6930
2021 05 27 23 06 43.880 99.8800 25.6874 6381
2021 05 27 23 07 52.050 99.8517 25.7000 4542
2021 05 27 23 08 49.110 99.8762 25.6883 5875
2021 05 27 23 09 57.070 99.9362 25.7255 5967
2021 05 27 23 11 28.850 99.8712 25.6813 6918
2021 05 27 23 13 0.880 99.9364 25.6009 5399
2021 05 27 23 14 52.970 99.9343 25.7357 4374
2021 05 27 23 15 37.110 99.9328 25.7282 3363
2021 05 27 23 16 11.120 99.8753 25.6922 5617
2021 05 27 23 17 44.140 99.9345 25.7318 4480
2021 05 27 23 19 8.910 99.8742 25.6922 5451
2021 05 27 23 19 40.940 99.8834 25.6804 6264
2021 05 27 23 20 32.010 99.9342 25.7301 3277
2021 05 27 23 21 9.960 99.8750 25.6887 5850
2021 05 27 23 22 38.020 99.9468 25.6032 4642
2021 05 27 23 23 53.820 99.8766 25.6914 5839
2021 05 27 23 24 26.990 99.9356 25.7396 3671
2021 05 27 23 25 19.970 99.9347 25.7319 3306
2021 05 27 23 26 11.990 99.9386 25.7421 3875
2021 05 27 23 27 50.160 99.9378 25.7418 4753
2021 05 27 23 28 6.010 99.9351 25.7392 4263
2021 05 27 23 28 58.850 99.9369 25.7396 4193
2021 05 27 23 29 35.970 99.9532 25.6220 4406
2021 05 27 23 30 40.820 99.9377 25.7425 4896
2021 05 27 23 31 26.170 99.9373 25.7405 4286
2021 05 27 23 32 4.940 100.0197 25.5442 11345
2021 05 27 23 32 58.130 99.9404 25.5965 0869
2021 05 27 23 34 24.200 99.9568 25.6193 10585
2021 05 27 23 37 30.010 99.9373 25.7402 4168
2021 05 27 23 39 4.940 99.9165 25.6943 7190
2021 05 27 23 39 52.900 99.8879 25.6763 5553
2021 05 27 23 41 29.880 99.9370 25.7400 4303
2021 05 27 23 42 51.140 99.9523 25.6216 3982
2021 05 27 23 43 17.970 99.9353 25.7361 3553
2021 05 27 23 44 8.030 99.9419 25.6367 5729
2021 05 27 23 46 39.060 99.9692 25.5675 4869
2021 05 27 23 47 36.860 99.9044 25.6531 6242
2021 05 27 23 48 9.130 99.9321 25.7244 3349
2021 05 27 23 50 21.120 99.9851 25.5885 4391
2021 05 27 23 51 34.020 99.8781 25.6890 5816
2021 05 27 23 52 34.110 99.9278 25.6516 1383
2021 05 27 23 53 17.960 99.8809 25.6846 6589
2021 05 27 23 54 1.090 99.9633 25.6193 3219
2021 05 27 23 54 59.040 99.9344 25.7396 2964
2021 05 27 23 57 52.900 99.9087 25.6552 3049
2021 05 27 23 58 0.130 99.9092 25.6544 2833
2021 05 27 23 59 18.070 99.9452 25.6047 3287
2021 05 28 00 00 47.100 99.8759 25.6922 5982
2021 05 28 00 01 10.030 99.9653 25.6170 5978
2021 05 28 00 01 59.080 99.9383 25.7418 4739
2021 05 28 00 02 30.160 99.9869 25.5973 2686
2021 05 28 00 03 7.150 99.9892 25.5967 3017
2021 05 28 00 05 23.080 99.9863 25.5975 2706
2021 05 28 00 05 34.220 99.8824 25.6828 5262
2021 05 28 00 06 42.110 99.9193 25.6525 4214
2021 05 28 00 07 17.070 99.9888 25.5955 2771
2021 05 28 00 10 30.030 99.9333 25.7287 3025
2021 05 28 00 11 50.990 99.9629 25.5825 4637
2021 05 28 00 12 20.090 99.9338 25.7302 3293
2021 05 28 00 14 39.970 99.9355 25.7315 4.036000e+03
2021 05 28 00 15 11.060 99.9861 25.5969 2598
2021 05 28 00 16 57.130 99.9857 25.5981 2913
2021 05 28 00 17 44.120 99.9081 25.6624 3773
2021 05 28 00 18 39.090 99.9349 25.7389 3632
2021 05 28 00 19 36.140 99.8798 25.6907 5825
2021 05 28 00 20 7.020 99.9522 25.6075 3937
2021 05 28 00 21 32.000 99.9505 25.5588 6928
2021 05 28 00 22 18.180 99.8769 25.6562 11995
2021 05 28 00 22 49.970 99.9520 25.5493 4618
2021 05 28 00 23 47.080 99.9641 25.6155 5448
2021 05 28 00 26 19.990 100.0581 25.4941 4629
2021 05 28 00 27 4.190 99.8837 25.6715 2060
2021 05 28 00 28 24.090 99.9313 25.7266 3904
2021 05 28 00 29 49.140 99.8821 25.6714 1817
2021 05 28 00 31 20.950 99.9527 25.5935 5876
2021 05 28 00 32 33.920 99.9036 25.6647 2155
2021 05 28 00 33 4.050 99.9543 25.6217 3929
2021 05 28 00 33 44.960 99.8497 25.7020 6480
2021 05 28 00 34 47.890 99.9498 25.7736 3739
2021 05 28 00 38 7.040 99.9684 25.5698 5166
2021 05 28 00 39 30.080 99.9331 25.7296 3519
2021 05 28 00 41 52.060 99.9186 25.6368 6448
2021 05 28 00 43 22.010 100.0135 25.5615 5151
2021 05 28 00 45 24.010 100.0077 25.5694 2.018000e+03
2021 05 28 00 46 44.000 99.9349 25.7356 3997
2021 05 28 00 47 6.060 99.9406 25.5993 4733
2021 05 28 00 47 56.970 99.9313 25.7306 5450
2021 05 28 00 49 54.050 99.9348 25.7299 3887
2021 05 28 00 52 4.280 99.9363 25.7368 4186
2021 05 28 00 53 19.050 99.9319 25.6478 4917
2021 05 28 00 54 18.870 99.8837 25.6813 6437
2021 05 28 00 54 53.010 99.8811 25.6874 5504
2021 05 28 00 56 42.950 99.9043 25.6379 7158
2021 05 28 00 57 15.000 99.9868 25.5988 3349
2021 05 28 00 57 51.890 99.9071 25.6494 7191
2021 05 28 00 59 44.100 99.9379 25.6298 4669
2021 05 28 01 02 35.960 99.9357 25.7390 3948
2021 05 28 01 03 49.110 99.9337 25.7294 3104
2021 05 28 01 06 11.030 99.9839 25.5991 4.004000e+03
2021 05 28 01 08 21.080 99.9066 25.6704 3012
2021 05 28 01 09 4.080 99.8482 25.7026 6668
2021 05 28 01 13 4.020 99.9086 25.6369 0706
2021 05 28 01 15 25.080 99.8798 25.6859 6202
2021 05 28 01 15 59.140 99.9189 25.6729 2543
2021 05 28 01 16 39.090 99.9657 25.5792 5706
2021 05 28 01 17 42.880 99.9643 25.5818 5573
2021 05 28 01 18 54.990 99.9653 25.5801 5729
2021 05 28 01 21 7.930 99.9521 25.5944 5717
2021 05 28 01 22 51.050 99.9099 25.6984 11547
2021 05 28 01 23 57.150 99.9033 25.6532 1555
2021 05 28 01 26 1.990 99.9133 25.6464 5541
2021 05 28 01 28 8.890 99.9068 25.5571 11931
2021 05 28 01 28 30.060 99.9397 25.5909 4265
2021 05 28 01 29 31.020 99.8766 25.6796 2732
2021 05 28 01 30 51.130 99.9338 25.7276 3007
2021 05 28 01 31 17.970 99.9355 25.7354 3380
2021 05 28 01 32 51.020 99.9119 25.6008 7606
2021 05 28 01 33 30.990 99.9311 25.7313 4618
2021 05 28 01 34 44.090 99.9446 25.6223 0967
2021 05 28 01 36 17.100 99.9323 25.7253 2430
2021 05 28 01 37 17.990 99.9458 25.6148 4752
2021 05 28 01 38 23.080 99.9655 25.6079 2230
2021 05 28 01 39 1.030 99.8806 25.6735 1678
2021 05 28 01 40 46.200 99.8770 25.6873 2157
2021 05 28 01 42 40.100 99.9655 25.6077 2193
2021 05 28 01 44 6.020 99.9656 25.5806 5596
2021 05 28 01 46 30.240 99.9396 25.7364 10333
2021 05 28 01 47 10.030 99.9206 25.5384 5418
2021 05 28 01 48 56.110 99.9073 25.6674 3526
2021 05 28 01 49 31.910 99.9858 25.5981 2505
2021 05 28 01 50 25.050 99.9636 25.5728 5377
2021 05 28 01 51 30.980 99.9757 25.5768 5514
2021 05 28 01 52 36.280 99.9328 25.7249 3779
2021 05 28 01 53 15.950 99.8535 25.6978 2183
2021 05 28 01 53 53.040 99.9718 25.5641 5209
2021 05 28 01 56 9.900 99.9279 25.7434 3497
2021 05 28 01 57 28.930 99.9810 25.5968 2594
2021 05 28 01 58 24.860 99.9936 25.5562 6475
2021 05 28 01 59 49.090 99.9852 25.5982 2406
2021 05 28 02 00 5.070 99.9149 25.6419 6363
2021 05 28 02 00 57.090 99.9422 25.6125 5094
2021 05 28 02 01 55.070 99.9417 25.6134 12347
2021 05 28 02 02 36.120 99.9407 25.6305 4118
2021 05 28 02 03 10.120 99.9860 25.5972 2649
2021 05 28 02 06 36.940 99.9528 25.5929 5932
2021 05 28 02 09 52.030 100.0140 25.5624 5401
2021 05 28 02 11 23.110 99.9311 25.6470 1726
2021 05 28 02 13 11.160 99.8792 25.6894 5056
2021 05 28 02 15 52.070 99.9510 25.6040 3681
2021 05 28 02 22 23.020 99.9910 25.5678 3925
2021 05 28 02 23 12.110 99.9376 25.7412 4376
2021 05 28 02 24 24.970 99.9357 25.7427 3860
2021 05 28 02 25 26.080 99.8909 25.6565 1293
2021 05 28 02 27 4.090 99.8706 25.6805 1182
2021 05 28 02 27 57.000 99.9666 25.5713 4970
2021 05 28 02 28 38.060 99.9199 25.6355 6149
2021 05 28 02 29 40.040 99.8787 25.6891 6219
2021 05 28 02 32 19.090 99.9851 25.5940 2626
2021 05 28 02 33 18.050 99.9809 25.5631 3803
2021 05 28 02 34 16.970 100.0715 25.5359 3158
2021 05 28 02 34 35.030 99.9241 25.6263 5697
2021 05 28 02 36 1.090 99.8819 25.6724 1817
2021 05 28 02 38 17.100 99.9334 25.7265 3246
2021 05 28 02 39 1.190 99.9357 25.7335 3515
2021 05 28 02 41 48.980 99.9369 25.7394 4380
2021 05 28 02 42 25.060 99.9608 25.5944 3693
2021 05 28 02 45 34.090 99.9324 25.7264 3070
2021 05 28 02 47 33.760 99.9622 25.5665 4517
2021 05 28 02 48 16.880 99.9343 25.6530 5584
2021 05 28 02 49 32.080 99.9218 25.6360 1138
2021 05 28 02 50 36.010 99.9489 25.5558 5048
2021 05 28 02 51 45.170 99.9369 25.6334 3070
2021 05 28 02 52 28.040 99.9363 25.7310 2367
2021 05 28 02 52 59.880 100.0138 25.5617 5188
2021 05 28 02 54 54.010 99.9115 25.6945 0977
2021 05 28 02 56 40.110 99.9307 25.6391 1188
2021 05 28 02 57 38.160 99.9340 25.7355 3040
2021 05 28 02 58 23.990 100.0583 25.4945 4531
2021 05 28 02 58 56.900 99.8615 25.6788 2582
2021 05 28 02 59 28.960 99.9361 25.7390 3885
2021 05 28 03 00 18.230 99.8795 25.6738 1978
2021 05 28 03 03 30.070 99.9977 25.5815 4845
2021 05 28 03 06 28.960 100.1111 25.4008 7900
2021 05 28 03 07 46.990 99.9300 25.7295 5494
2021 05 28 03 08 26.910 99.9806 25.5631 3805
2021 05 28 03 08 47.200 99.9361 25.6373 2155
2021 05 28 03 09 51.170 99.9366 25.7331 3305
2021 05 28 03 11 38.140 99.9055 25.6509 2.043000e+03
2021 05 28 03 11 38.170 99.9053 25.6515 1801
2021 05 28 03 13 29.070 99.9427 25.6277 4334
2021 05 28 03 14 13.970 100.0369 25.5144 3700
2021 05 28 03 15 12.090 99.9507 25.5833 4906
2021 05 28 03 15 40.020 99.8908 25.6666 2667
2021 05 28 03 17 3.970 100.0464 25.4935 5259
2021 05 28 03 18 18.060 99.9252 25.6096 3577
2021 05 28 03 21 7.280 99.8793 25.6676 2795
2021 05 28 03 21 51.050 99.9295 25.7332 3423
2021 05 28 03 22 54.030 99.9554 25.6460 4114
2021 05 28 03 24 14.840 99.9328 25.7287 3933
2021 05 28 03 25 31.020 99.9361 25.7368 3267
2021 05 28 03 26 12.980 99.9669 25.5761 5675
2021 05 28 03 27 48.970 99.9569 25.6213 5375
2021 05 28 03 29 4.010 99.9006 25.6550 7305
2021 05 28 03 30 46.980 99.9194 25.6362 6120
2021 05 28 03 31 2.150 99.9450 25.6356 4867
2021 05 28 03 32 20.060 99.9805 25.5971 3106
2021 05 28 03 32 59.010 99.9787 25.5886 14445
2021 05 28 03 34 7.900 99.9353 25.7495 6037
2021 05 28 03 35 32.000 99.9484 25.5937 5902
2021 05 28 03 36 35.980 99.9357 25.7359 3441
2021 05 28 03 37 24.010 99.9336 25.7319 3574
2021 05 28 03 38 11.050 99.9624 25.6113 3459
2021 05 28 03 38 55.030 99.9374 25.7462 4670
2021 05 28 03 39 29.990 99.9663 25.6113 4906
2021 05 28 03 40 45.140 100.0577 25.4914 4457
2021 05 28 03 41 30.000 99.9419 25.6265 4053
2021 05 28 03 42 50.840 99.9776 25.5634 5481
2021 05 28 03 43 54.080 99.8504 25.7009 5927
2021 05 28 03 44 2.080 99.9390 25.5924 4150
2021 05 28 03 45 43.950 100.0592 25.5440 6514
2021 05 28 03 46 2.170 99.8979 25.6612 1490
2021 05 28 03 47 34.380 99.9518 25.7383 11106
2021 05 28 03 48 37.040 99.9351 25.7406 4272
2021 05 28 03 50 47.030 99.9607 25.6083 6773
2021 05 28 03 51 10.030 99.9680 25.5702 4727
2021 05 28 03 52 15.130 99.9038 25.6592 1713
2021 05 28 03 53 33.000 99.9437 25.7385 5380
2021 05 28 03 54 40.050 99.8798 25.6900 4788
2021 05 28 03 55 4.130 99.8820 25.6721 1796
2021 05 28 04 00 25.050 99.9639 25.5719 4779
2021 05 28 04 02 2.090 99.8983 25.6739 3689
2021 05 28 04 04 2.050 99.9632 25.6017 0839
2021 05 28 04 04 58.070 99.9244 25.6174 3158
2021 05 28 04 06 48.030 99.9366 25.7273 4.054000e+03
2021 05 28 04 07 15.100 99.8562 25.6999 3733
2021 05 28 04 08 16.010 100.0637 25.5723 6325
2021 05 28 04 09 46.870 99.9168 25.6737 9627
2021 05 28 04 10 32.740 99.9023 25.7392 6957
2021 05 28 04 11 22.980 99.9074 25.6547 0416
2021 05 28 04 13 25.950 100.0588 25.5428 6679
2021 05 28 04 14 17.990 99.8875 25.6682 7644
2021 05 28 04 15 25.920 99.9524 25.5962 5132
2021 05 28 04 15 53.930 99.9346 25.7319 3073
2021 05 28 04 17 17.140 99.9059 25.6593 1628
2021 05 28 04 18 33.130 99.9328 25.7215 3874
2021 05 28 04 19 41.010 99.9362 25.7281 4111
2021 05 28 04 20 10.020 99.9340 25.7304 3110
2021 05 28 04 21 39.960 99.9285 25.6170 3883
2021 05 28 04 22 19.050 99.9903 25.5824 3905
2021 05 28 04 23 16.090 99.8935 25.7235 1733
2021 05 28 04 25 9.950 99.9060 25.5715 8764
2021 05 28 04 25 42.000 99.9208 25.6378 6240
2021 05 28 04 27 11.990 100.0061 25.5630 6679
2021 05 28 04 28 45.920 100.0625 25.5759 6993
2021 05 28 04 29 30.160 99.8919 25.6664 2901
2021 05 28 04 30 44.870 99.9830 25.5653 4417
2021 05 28 04 31 19.110 99.8567 25.6994 3573
2021 05 28 04 33 49.880 99.8477 25.7112 3038
2021 05 28 04 34 55.840 99.9227 25.6544 3507
2021 05 28 04 36 17.060 99.8930 25.6673 1688
2021 05 28 04 36 55.240 99.9265 25.6477 3309
2021 05 28 04 38 35.930 99.8360 25.7145 5406
2021 05 28 04 39 0.080 99.9838 25.6013 4436
2021 05 28 04 39 35.880 99.8797 25.5282 8255
2021 05 28 04 40 36.960 99.8526 25.6921 4.025000e+03
2021 05 28 04 41 31.070 99.9445 25.5705 3155
2021 05 28 04 43 0.040 99.9685 25.5643 4500
2021 05 28 04 44 12.110 99.9448 25.6043 4548
2021 05 28 04 45 14.130 99.9347 25.7348 3196
2021 05 28 04 45 53.060 99.9185 25.6676 2905
2021 05 28 04 48 12.970 100.0047 25.5787 5254
2021 05 28 04 49 32.050 99.9331 25.7291 2998
2021 05 28 04 50 1.920 99.9731 25.6040 7416
2021 05 28 04 50 44.320 99.8782 25.5439 3897
2021 05 28 04 52 48.000 99.9342 25.7339 2803
2021 05 28 04 53 53.040 99.8804 25.6735 1783
2021 05 28 04 55 1.090 99.8944 25.7231 1727
2021 05 28 04 56 4.040 99.8479 25.6997 6073
2021 05 28 04 57 32.990 99.9357 25.6008 6087
2021 05 28 04 58 48.050 99.9263 25.6144 2874
2021 05 28 05 00 51.120 99.9553 25.6212 3617
2021 05 28 05 01 38.950 99.9444 25.6036 4.055000e+03
2021 05 28 05 02 28.110 99.9363 25.7333 3633
2021 05 28 05 03 29.090 99.9002 25.6751 2781
2021 05 28 05 04 31.130 99.9506 25.5883 5298
2021 05 28 05 05 23.990 99.9297 25.7334 3588
2021 05 28 05 06 13.990 99.9421 25.6422 7386
2021 05 28 05 07 8.980 99.8881 25.6689 1870
2021 05 28 05 08 47.960 99.9378 25.7326 4803
2021 05 28 05 09 43.920 99.9888 25.5912 3361
2021 05 28 05 10 6.990 99.9440 25.6267 4027
2021 05 28 05 11 39.910 99.8940 25.5312 8038
2021 05 28 05 14 49.000 99.9257 25.5574 6893
2021 05 28 05 15 50.130 99.9353 25.7354 3666
2021 05 28 05 16 41.120 99.9670 25.5654 4111
2021 05 28 05 17 17.040 99.9439 25.6038 4.060000e+03
2021 05 28 05 17 39.000 99.9567 25.6059 3637
2021 05 28 05 18 46.840 100.0863 25.5262 7165
2021 05 28 05 20 46.690 99.9306 25.6492 6192
2021 05 28 05 23 20.110 99.9444 25.6049 4401
2021 05 28 05 24 39.980 99.9418 25.7411 8602
2021 05 28 05 25 32.050 99.9041 25.6662 1207
2021 05 28 05 26 50.110 100.0015 25.5728 3085
2021 05 28 05 28 6.020 99.9340 25.7276 3507
2021 05 28 05 29 10.100 99.9445 25.6046 4479
2021 05 28 05 29 43.990 99.9526 25.5911 5637
2021 05 28 05 30 27.950 99.9362 25.7447 4130
2021 05 28 05 33 8.000 99.9273 25.6458 4551
2021 05 28 05 34 5.970 99.9341 25.7373 3795
2021 05 28 05 34 50.090 99.9150 25.6416 6354
2021 05 28 05 35 39.060 99.9532 25.5915 5629
2021 05 28 05 37 43.090 99.9488 25.6168 4152
2021 05 28 05 38 52.040 99.9639 25.6246 0475
2021 05 28 05 40 19.100 99.9580 25.6045 0392
2021 05 28 05 42 17.100 99.9659 25.6093 5223
2021 05 28 05 43 27.010 99.9239 25.6299 0999
2021 05 28 05 44 4.910 99.9362 25.7423 3488
2021 05 28 05 45 21.890 99.9361 25.7358 4.078000e+03
2021 05 28 05 46 0.040 99.9535 25.5918 5965
2021 05 28 05 46 33.980 99.9356 25.7363 3395
2021 05 28 05 47 47.120 99.9328 25.6014 6121
2021 05 28 05 48 30.970 99.9910 25.5640 7428
2021 05 28 05 49 39.030 99.9317 25.7229 4146
2021 05 28 05 50 50.090 99.8896 25.6785 3167
2021 05 28 05 51 40.890 100.0583 25.4944 4200
2021 05 28 05 52 44.070 99.9329 25.7300 2815
2021 05 28 05 53 3.100 100.0021 25.5717 2933
2021 05 28 05 54 55.900 99.8706 25.6910 5622
2021 05 28 05 56 42.050 99.9294 25.7316 2738
2021 05 28 05 57 16.960 99.9336 25.7296 3726
2021 05 28 05 58 3.150 99.9029 25.6584 4321
2021 05 28 05 59 13.850 99.9040 25.6559 1010
2021 05 28 06 00 5.060 99.9401 25.5921 4119
2021 05 28 06 01 6.880 99.9486 25.5826 6445
2021 05 28 06 01 32.200 99.9649 25.5737 3265
2021 05 28 06 02 42.140 99.9732 25.6061 2899
2021 05 28 06 03 45.800 99.8922 25.6756 7289
2021 05 28 06 04 34.000 99.9529 25.5899 5962
2021 05 28 06 05 37.950 100.0459 25.5342 6117
2021 05 28 06 06 38.860 99.9683 25.5682 5677
2021 05 28 06 07 56.130 99.9034 25.6582 4495
2021 05 28 06 09 44.020 99.9337 25.7383 3443
2021 05 28 06 11 45.100 100.0024 25.5717 2840
2021 05 28 06 13 14.100 99.9477 25.6157 4010
2021 05 28 06 14 31.950 99.9906 25.5945 5147
2021 05 28 06 15 47.110 99.9444 25.6046 4413
2021 05 28 06 16 26.950 99.9546 25.5913 6112
2021 05 28 06 17 13.000 99.9586 25.6154 1984
2021 05 28 06 18 31.030 99.9327 25.7081 3135
2021 05 28 06 22 33.150 99.8810 25.6730 1860
2021 05 28 06 24 59.870 99.9985 25.5702 2975
2021 05 28 06 25 57.980 99.9520 25.5899 5879
2021 05 28 06 27 34.210 99.9383 25.7429 4835
2021 05 28 06 29 12.080 99.9852 25.5970 2460
2021 05 28 06 30 43.940 99.9838 25.5974 2322
2021 05 28 06 32 5.100 100.0062 25.5784 5687
2021 05 28 06 36 33.800 99.9535 25.6920 11826
2021 05 28 06 37 2.990 99.9328 25.7381 3338
2021 05 28 06 38 5.170 99.8995 25.6544 1645
2021 05 28 06 39 24.140 99.9252 25.6513 3328
2021 05 28 06 39 56.960 99.9348 25.7329 3826
2021 05 28 06 41 57.000 99.9647 25.5723 4639
2021 05 28 06 43 45.000 99.8598 25.6414 14364
2021 05 28 06 45 10.110 99.9881 25.5899 3491
2021 05 28 06 46 16.850 99.9442 25.6257 3926
2021 05 28 06 46 31.100 99.9373 25.6055 5193
2021 05 28 06 48 35.970 99.9352 25.7367 4.012000e+03
2021 05 28 06 50 22.020 99.9825 25.5881 5165
2021 05 28 06 51 40.940 99.9355 25.7317 3188
2021 05 28 06 55 42.940 99.8458 25.7178 6038
2021 05 28 06 56 10.150 99.8415 25.7138 5275
2021 05 28 06 57 30.070 99.9733 25.6065 3055
2021 05 28 07 00 52.970 99.9691 25.5686 5432
2021 05 28 07 01 33.010 99.9702 25.5697 5461
2021 05 28 07 02 13.060 99.9063 25.6544 1949
2021 05 28 07 02 59.870 99.8249 25.7232 5131
2021 05 28 07 05 7.800 100.0040 25.5691 4773
2021 05 28 07 06 2.010 99.9445 25.6047 4383
2021 05 28 07 06 43.850 100.0025 25.5750 5335
2021 05 28 07 11 41.060 99.9448 25.6047 4502
2021 05 28 07 12 34.040 99.9645 25.5667 4403
2021 05 28 07 14 47.900 99.8792 25.6883 3478
2021 05 28 07 15 44.860 99.9520 25.5838 4614
2021 05 28 07 18 45.020 100.0008 25.5799 5526
2021 05 28 07 21 45.030 100.0001 25.5799 5642
2021 05 28 07 23 43.080 100.0291 25.5706 2105
2021 05 28 07 25 30.990 99.9672 25.6116 4869
2021 05 28 07 28 39.070 99.8987 25.6679 7719
2021 05 28 07 30 39.020 99.9875 25.5977 2816
2021 05 28 07 31 50.960 99.9349 25.7350 3169
2021 05 28 07 34 34.130 99.9338 25.7388 4225
2021 05 28 07 35 49.970 99.8960 25.6575 4495
2021 05 28 07 40 3.880 99.9742 25.5764 5387
2021 05 28 07 43 17.050 99.9632 25.5703 4603
2021 05 28 07 44 18.910 99.9592 25.5877 6873
2021 05 28 07 45 4.010 99.9588 25.5889 6207
2021 05 28 07 49 26.210 99.8769 25.6641 1510
2021 05 28 07 53 45.020 99.9811 25.6015 3033
2021 05 28 07 55 23.100 99.9835 25.5742 3698
2021 05 28 07 56 20.800 100.0128 25.7377 5082
2021 05 28 07 56 30.870 99.8935 25.6619 6104
2021 05 28 07 59 19.920 99.8984 25.5936 8572
2021 05 28 08 02 16.030 100.0297 25.5701 1998
2021 05 28 08 07 52.880 99.9848 25.5891 5734
2021 05 28 08 08 44.990 99.9429 25.6047 4.068000e+03
2021 05 28 08 10 3.990 99.9159 25.6390 6694
2021 05 28 08 14 40.010 100.0112 25.5688 4916
2021 05 28 08 19 16.110 99.9360 25.7342 3294
2021 05 28 08 20 28.140 99.8831 25.6716 1794
2021 05 28 08 21 32.080 99.9145 25.7281 -2082
2021 05 28 08 22 30.170 99.8977 25.6722 3124
2021 05 28 08 23 10.240 99.9369 25.7374 3656
2021 05 28 08 25 34.110 99.8941 25.7229 1460
2021 05 28 08 26 11.940 99.9675 25.5704 4981
2021 05 28 08 33 27.150 99.8873 25.6724 0604
2021 05 28 08 37 37.880 99.8835 25.6774 5290
2021 05 28 08 38 15.200 99.8963 25.6693 3884
2021 05 28 08 39 4.180 99.8785 25.6890 2524
2021 05 28 08 41 50.830 99.9220 25.5944 7217
2021 05 28 08 46 59.000 99.9542 25.5920 5694
2021 05 28 08 48 23.950 99.9721 25.5780 8519
2021 05 28 08 52 27.970 99.9513 25.6041 8301
2021 05 28 08 53 21.040 99.9625 25.5948 4986
2021 05 28 08 54 27.040 99.8973 25.6614 3104
2021 05 28 08 55 11.420 99.8982 25.6613 3515
2021 05 28 08 57 0.020 99.9448 25.6047 4659
2021 05 28 08 58 56.080 99.9475 25.6243 2013
2021 05 28 09 01 43.980 100.0003 25.5799 5567
2021 05 28 09 03 50.800 99.8904 25.6160 7584
2021 05 28 09 04 2.980 99.9996 25.5799 5538
2021 05 28 09 06 45.090 99.9352 25.6461 5701
2021 05 28 09 11 30.170 99.8967 25.6623 3931
2021 05 28 09 13 40.050 99.9484 25.5522 5111
2021 05 28 09 14 44.180 99.9274 25.5159 1419
2021 05 28 09 15 1.980 99.8767 25.6914 5599
2021 05 28 09 15 38.070 100.0468 25.5389 2321
2021 05 28 09 16 38.140 99.9860 25.5955 4419
2021 05 28 09 17 11.170 99.9865 25.5948 4321
2021 05 28 09 20 25.140 99.9452 25.6041 3597
2021 05 28 09 21 38.030 99.9349 25.6241 4697
2021 05 28 09 22 51.940 99.9333 25.6024 6724
2021 05 28 09 30 41.090 99.8899 25.6811 3847
2021 05 28 09 36 31.180 99.8964 25.6611 4161
2021 05 28 09 38 14.930 100.0020 25.5762 6038
2021 05 28 09 42 43.140 99.8864 25.6816 3172
2021 05 28 09 44 32.000 99.9707 25.6042 2649
2021 05 28 09 45 28.920 99.9360 25.5930 4818
2021 05 28 09 46 39.240 99.9234 25.6536 5025
2021 05 28 09 55 24.110 99.8961 25.6639 4722
2021 05 28 09 58 30.200 99.9386 25.7481 5171
2021 05 28 09 58 58.120 99.9435 25.6175 4718
2021 05 28 10 01 13.990 99.9220 25.6216 3239
2021 05 28 10 06 29.080 99.9393 25.5972 4600
2021 05 28 10 09 53.060 99.9337 25.7284 3749
2021 05 28 10 10 52.220 99.9774 25.7400 14930
2021 05 28 10 11 29.250 99.9322 25.7267 3499
2021 05 28 10 12 39.040 99.8859 25.6796 5915
2021 05 28 10 16 22.000 99.9317 25.7231 3488
2021 05 28 10 19 59.830 99.9265 25.6134 3732
2021 05 28 10 20 58.920 99.9787 25.5622 3836
2021 05 28 10 22 21.150 99.9339 25.7331 2796
2021 05 28 10 23 22.230 99.9075 25.7150 2842
2021 05 28 10 24 6.060 99.8933 25.6791 2469
2021 05 28 10 24 38.940 99.9801 25.6010 3702
2021 05 28 10 28 48.070 100.0007 25.5866 2290
2021 05 28 10 29 42.930 99.9897 25.5947 2840
2021 05 28 10 33 8.040 99.8744 25.6885 2519
2021 05 28 10 34 41.080 99.9840 25.5975 0847
2021 05 28 10 38 35.150 99.9004 25.6734 3314
2021 05 28 10 43 41.940 99.9719 25.6089 5687
2021 05 28 10 44 34.110 99.8819 25.6736 1587
2021 05 28 10 51 49.140 99.8615 25.6983 4221
