Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m) Magnitude(ML)
2021 06 05 02 44 55 99.9291 25.5660 4664.84 -0.3
2021 06 05 02 45 48 99.9636 25.5616 373.23 -0.7
2021 06 05 02 47 20 99.8330 25.4873 1854.72 -0.3
2021 06 05 02 47 59 99.9627 25.5618 1466.71 -0.5
2021 06 05 02 49 22 99.9603 25.6348 4788.29 1.8
2021 06 05 02 52 44 99.9085 25.6463 3512.57 -0.0
2021 06 05 02 52 16 99.8301 25.7109 1884.11 -0.9
2021 06 05 02 54 54 99.9457 25.6027 9432.63 0.5
2021 06 05 02 56 32 99.9234 25.6349 6663.66 0.4
2021 06 05 02 55 43 99.9427 25.6186 6058.14 -0.3
2021 06 05 02 59 14 100.0174 25.7782 8615.46 0.0
2021 06 05 03 00 34 100.0173 25.7742 8991.71 -0.0
2021 06 05 02 59 58 99.9106 25.5629 6352.08 -0.3
2021 06 05 03 03 10 99.9608 25.5652 4758.90 -0.5
2021 06 05 03 05 05 99.8372 25.7108 4838.26 0.2
2021 06 05 03 06 28 99.9420 25.6144 7125.16 0.1
2021 06 05 03 10 22 99.9331 25.5811 1425.56 -0.3
2021 06 05 03 16 57 99.9599 25.5661 2630.73 -0.6
2021 06 05 03 20 45 99.9445 25.7311 8633.10 -0.1
2021 06 05 03 21 24 100.0151 25.7689 9215.11 -0.0
2021 06 05 03 33 28 99.8801 25.6679 8474.37 0.2
2021 06 05 03 37 33 99.9894 25.5742 6963.49 -0.0
2021 06 05 03 38 42 99.8902 25.6714 5611.34 -0.2
2021 06 05 03 39 19 99.8545 25.6997 5161.60 -0.3
2021 06 05 03 46 27 99.9387 25.5979 5484.94 -0.1
2021 06 05 03 46 58 99.8942 25.6806 4450.26 -0.3
2021 06 05 03 49 32 99.9492 25.5742 7939.39 -0.1
2021 06 05 03 56 42 99.8851 25.6648 4244.49 -0.7
2021 06 05 03 57 14 99.9445 25.6089 6845.91 0.3
2021 06 05 03 58 46 99.9726 25.5461 5082.24 -0.6
2021 06 05 03 57 38 99.9330 25.6180 2968.77 0.4
2021 06 05 04 04 04 99.9279 25.5972 8562.55 0.2
2021 06 05 04 10 21 99.9038 25.6533 3250.96 -0.7
2021 06 05 04 11 10 99.9087 25.5427 1360.89 -0.3
2021 06 05 04 13 15 99.8977 25.6608 8183.36 0.2
2021 06 05 04 17 24 99.9594 25.7439 6934.09 -0.7
2021 06 05 04 18 35 99.9385 25.6221 -308.72 -0.5
2021 06 05 04 19 02 99.9510 25.5663 10126.34 -0.6
2021 06 05 04 21 02 99.9386 25.6175 2668.95 -0.4
2021 06 05 04 24 26 99.9348 25.7588 3506.69 -0.5
2021 06 05 04 25 53 99.8974 25.6505 4944.08 1.1
2021 06 05 04 25 12 99.8901 25.6550 7457.32 -0.1
2021 06 05 04 30 39 99.9150 25.6268 6161.02 -0.2
2021 06 05 04 31 15 99.9234 25.6497 7269.19 -0.2
2021 06 05 04 34 22 99.9012 25.6487 4482.59 0.5
2021 06 05 04 36 36 99.9154 25.6115 6393.23 -0.3
2021 06 05 04 37 10 99.8910 25.6496 8774.19 -0.2
2021 06 05 04 45 15 99.9352 25.5979 5358.55 -0.5
2021 06 05 04 47 29 99.8639 25.6904 5035.21 -0.2
2021 06 05 04 48 41 99.8598 25.6927 -279.32 -1.3
2021 06 05 04 50 20 99.9424 25.6004 7322.10 -0.5
2021 06 05 04 51 26 99.9616 25.5714 6084.59 -0.8
2021 06 05 04 59 32 99.9128 25.6576 3056.95 -0.7
2021 06 05 05 02 34 99.9410 25.5823 6828.27 -0.5
2021 06 05 05 03 31 99.8488 25.7364 6475.54 -1.1
2021 06 05 05 04 47 99.8771 25.6854 2995.23 -0.5
2021 06 05 05 08 39 100.0755 25.5551 -191.14 -0.6
2021 06 05 05 13 21 99.9054 25.6199 7433.80 -0.4
2021 06 05 05 14 18 99.9366 25.5699 5158.66 -0.6
2021 06 05 05 16 15 99.8346 25.7579 9532.57 1.2
2021 06 05 05 16 46 99.8482 25.7364 6381.48 -0.7
2021 06 05 05 18 37 99.8457 25.7449 6146.32 0.2
2021 06 05 05 20 39 99.8999 25.6482 4573.71 -0.1
2021 06 05 05 24 36 99.8529 25.7286 6246.26 -0.3
2021 06 05 05 27 39 99.9779 25.5859 6434.39 -0.3
2021 06 05 05 29 37 99.9445 25.6098 6434.39 -0.0
2021 06 05 05 28 58 99.8894 25.6823 6866.49 0.1
2021 06 05 05 30 04 99.9751 25.5484 6163.96 0.2
2021 06 05 05 31 35 99.8536 25.7064 5088.12 -0.8
2021 06 05 05 32 05 99.9755 25.5484 6022.86 0.3
2021 06 05 05 33 15 99.9575 25.5763 5123.39 -0.1
2021 06 05 05 37 48 100.1034 25.4871 9291.54 -0.1
2021 06 05 05 40 14 99.8498 25.7008 8686.01 -0.3
2021 06 05 05 41 35 99.8967 25.6710 5423.21 -0.2
2021 06 05 05 47 31 99.8873 25.6104 5458.49 0.2
2021 06 05 05 47 16 99.9181 25.6210 5937.62 -0.2
2021 06 05 05 50 49 99.9320 25.6179 1866.48 -0.3
2021 06 05 05 59 16 99.9398 25.6983 373.23 -0.5
2021 06 05 06 00 55 99.9222 25.6758 279.17 -0.6
2021 06 05 06 01 51 99.9470 25.5717 7233.92 -0.4
2021 06 05 06 02 24 99.9127 25.5856 796.52 -0.4
2021 06 05 06 05 17 99.9192 25.6149 3336.20 -0.3
2021 06 05 06 05 57 99.9586 25.6400 1666.59 -0.6
2021 06 05 06 08 46 99.8994 25.6479 4365.01 -0.2
2021 06 05 06 10 35 99.9854 25.6001 7133.98 0.7
2021 06 05 06 12 24 99.9844 25.5831 6795.94 3.4
2021 06 05 06 14 57 99.9782 25.5791 5540.79 1.6
2021 06 05 06 18 41 99.9829 25.5822 6504.93 0.6
2021 06 05 06 18 27 99.9500 25.5752 1266.83 -0.1
2021 06 05 06 19 30 99.9846 25.5809 5958.20 0.6
2021 06 05 06 20 55 100.0816 25.5415 749.48 -0.3
2021 06 05 06 21 01 100.0350 25.5571 8436.15 0.2
2021 06 05 06 22 27 99.9289 25.5961 8515.52 0.9
2021 06 05 06 23 09 99.9869 25.5824 5978.77 0.3
2021 06 05 06 24 16 99.9666 25.5582 6754.79 0.5
2021 06 05 06 25 47 99.9720 25.5757 5102.81 -0.4
2021 06 05 06 28 57 99.9488 25.5741 232.14 -0.6
2021 06 05 06 30 35 99.9548 25.6049 2836.50 -0.1
2021 06 05 06 31 28 99.9881 25.5819 6113.99 2.9
2021 06 05 06 32 38 99.9761 25.5716 4841.20 -0.1
2021 06 05 06 38 52 99.9873 25.5824 6384.42 1.0
2021 06 05 06 39 21 99.9845 25.5836 6081.65 2.8
2021 06 05 06 41 22 99.9877 25.5826 6287.41 -0.1
2021 06 05 06 43 00 99.9504 25.7459 8686.01 0.7
2021 06 05 06 45 17 99.9452 25.5989 -708.48 -0.3
2021 06 05 06 45 59 99.9147 25.5212 9685.42 -0.3
2021 06 05 06 47 33 99.9924 25.5779 6278.60 1.6
2021 06 05 06 49 20 99.9753 25.5922 1466.71 -0.3
2021 06 05 06 56 44 99.9734 25.5599 2965.83 -1.3
2021 06 05 06 59 20 99.8872 25.6715 6299.17 0.1
2021 06 05 07 03 11 99.8298 25.7132 8597.82 -0.4
2021 06 05 07 05 11 99.9345 25.6008 1966.42 0.6
2021 06 05 07 06 41 99.9825 25.5919 2489.64 -0.1
2021 06 05 07 11 35 99.9789 25.5847 4705.99 0.7
2021 06 05 07 11 18 99.9887 25.5919 3477.30 -0.1
2021 06 05 07 13 28 100.0762 25.4931 8180.42 0.0
2021 06 05 07 26 27 99.9553 25.5984 7269.19 0.3
2021 06 05 07 35 20 99.9689 25.5669 1466.71 -0.1
2021 06 05 07 38 53 99.9726 25.5831 6939.97 -0.3
2021 06 05 07 39 24 99.9779 25.5979 4641.32 -0.2
2021 06 05 07 49 34 99.9550 25.5774 655.42 -0.5
2021 06 05 07 56 36 99.9770 25.5701 5091.06 -0.2
2021 06 05 07 57 07 99.9678 25.5776 4805.93 -0.1
2021 06 05 08 01 00 99.9831 25.5834 4018.16 -0.1
2021 06 05 08 07 18 99.8761 25.6217 5402.64 -0.3
2021 06 05 08 08 09 99.8887 25.6742 5141.03 -0.1
2021 06 05 08 18 39 99.9172 25.6241 7998.18 0.3
2021 06 05 08 22 40 99.9894 25.5782 5917.04 0.2
2021 06 05 08 29 19 99.9286 25.6455 6305.05 0.5
2021 06 05 08 40 27 99.9873 25.5917 5987.59 0.2
2021 06 05 08 42 13 99.9589 25.5932 2630.73 -0.3
2021 06 05 08 43 42 99.9475 25.6156 5158.66 1.2
2021 06 05 08 46 43 99.9815 25.5866 5558.43 -0.2
2021 06 05 08 55 07 99.9806 25.5743 5552.55 -0.0
2021 06 05 08 56 29 99.9146 25.6038 3165.72 -0.2
2021 06 05 09 01 43 99.9856 25.5821 5949.38 0.9
2021 06 05 09 03 38 99.9394 25.7125 3835.91 -0.6
2021 06 05 09 17 08 99.9809 25.5695 5552.55 0.2
2021 06 05 09 22 30 100.0268 25.5150 4670.71 -0.4
2021 06 05 09 52 23 99.9007 25.6659 4035.79 0.9
2021 06 05 09 56 59 99.9669 25.6085 7904.11 0.2
2021 06 05 10 26 44 99.8825 25.6705 4979.36 0.7
2021 06 05 10 26 13 99.9908 25.5951 8292.12 0.3
2021 06 05 10 28 17 99.9342 25.5633 1472.59 0.1
2021 06 05 10 30 33 99.9882 25.5764 6419.69 0.8
2021 06 05 10 36 19 100.0240 25.5164 5035.21 -0.0
2021 06 05 10 39 03 99.9797 25.5877 5652.49 0.5
2021 06 05 10 42 51 99.9283 25.6438 4658.96 0.3
2021 06 05 11 02 46 99.9517 25.7470 6663.66 1.2
2021 06 05 11 03 46 99.9527 25.5625 3300.93 0.3
2021 06 05 11 04 35 99.9907 25.5771 6137.50 2.0
2021 06 05 11 08 25 100.0011 25.5861 1596.05 -0.4
2021 06 05 11 21 16 99.8320 25.6109 10767.14 0.1
2021 06 05 11 24 31 99.8262 25.6640 -708.48 -0.0
2021 06 05 11 28 51 99.9934 25.5762 5646.61 0.1
2021 06 05 11 29 17 100.0133 25.5545 7098.70 -1.1
2021 06 05 11 31 49 99.9854 25.5819 5905.29 1.1
2021 06 05 11 44 22 100.0315 25.5411 6287.41 -0.4
2021 06 05 11 45 34 99.9359 25.7172 4805.93 2.2
2021 06 05 11 45 07 100.0465 25.5326 7210.40 1.8
2021 06 05 11 46 13 99.9362 25.7220 6487.30 1.9
2021 06 05 11 47 48 99.9142 25.6508 7204.52 1.2
2021 06 05 11 48 53 100.0475 25.5326 7163.37 1.8
2021 06 05 11 50 47 99.9351 25.7367 4182.77 0.7
2021 06 05 11 51 56 99.9393 25.5645 961.12 -0.0
2021 06 05 11 56 21 100.0225 25.5537 7375.01 -0.0
2021 06 05 11 57 47 99.9197 25.6428 3724.21 -0.0
2021 06 05 11 59 44 99.9254 25.7303 6216.87 0.1
2021 06 05 12 02 55 100.0464 25.5376 6781.24 0.0
2021 06 05 12 04 17 99.9389 25.5638 3106.93 -0.4
2021 06 05 12 05 44 99.8529 25.7025 5323.27 -0.4
2021 06 05 12 07 17 100.0414 25.5274 -296.96 -0.0
2021 06 05 12 08 35 99.9256 25.7437 9879.43 0.8
2021 06 05 12 09 20 99.9260 25.7359 6381.48 -0.4
2021 06 05 12 11 45 100.0170 25.5556 7192.77 -0.6
2021 06 05 12 13 42 99.9628 25.5936 5858.25 0.1
2021 06 05 12 14 55 99.8934 25.6625 1360.89 0.3
2021 06 05 12 28 55 99.9096 25.6624 3665.42 0.0
2021 06 05 12 30 39 99.9154 25.6656 -232.29 0.4
2021 06 05 12 35 08 99.9380 25.6931 -420.42 -0.8
2021 06 05 12 37 23 100.0132 25.5387 8274.48 -0.0
2021 06 05 12 38 06 99.9202 25.6225 4923.51 -0.0
2021 06 05 12 43 04 99.9726 25.5534 5861.19 0.9
2021 06 05 12 44 46 99.8860 25.6681 4935.27 0.4
2021 06 05 12 46 17 100.1029 25.4217 11143.39 0.4
2021 06 05 12 47 33 99.9643 25.5552 5634.86 -0.2
2021 06 05 12 49 55 99.9649 25.5544 5822.98 0.5
2021 06 05 12 51 44 99.9461 25.7561 9720.70 0.7
2021 06 05 13 08 21 99.9817 25.5912 6152.20 0.2
2021 06 05 13 16 49 99.8910 25.6771 3477.30 0.0
2021 06 05 13 20 23 99.9742 25.5509 5094.00 -0.6
2021 06 05 13 23 03 99.9743 25.5475 5508.46 -0.7
2021 06 05 13 26 45 100.0197 25.5213 2119.27 -0.1
2021 06 05 13 31 45 99.8767 25.5761 6199.23 -0.5
2021 06 05 13 32 28 99.8745 25.6708 7980.54 -0.3
2021 06 05 13 38 49 99.9912 25.5805 5402.64 0.0
2021 06 05 13 39 50 100.0240 25.5063 6666.60 -0.5
2021 06 05 13 55 51 99.9488 25.5763 702.45 -0.3
2021 06 05 13 58 24 99.9643 25.6081 7063.43 1.1
2021 06 05 13 59 01 99.9632 25.6066 6845.91 0.2
2021 06 05 14 01 37 99.9657 25.5775 4976.42 -0.3
2021 06 05 14 08 00 99.9156 25.6486 6472.60 0.3
2021 06 05 14 17 44 99.9071 25.6517 6213.93 1.5
2021 06 05 14 19 14 99.9897 25.5799 6022.86 0.7
2021 06 05 14 22 36 100.0456 25.5628 4741.26 -1.0
2021 06 05 14 31 52 99.9475 25.5502 2860.01 -0.5
2021 06 05 14 38 04 99.9382 25.6403 7915.87 1.1
2021 06 05 14 43 04 100.0513 25.6275 890.58 0.2
2021 06 05 14 46 11 99.9041 25.6555 5576.07 -0.1
2021 06 05 14 53 39 99.9770 25.5978 5937.62 2.5
2021 06 05 14 57 13 99.9762 25.5986 5246.85 0.4
2021 06 05 15 00 28 99.9810 25.6376 1478.47 -0.4
2021 06 05 15 01 54 100.0156 25.7766 9303.29 0.3
2021 06 05 15 24 55 99.9366 25.7268 6334.45 0.6
2021 06 05 15 26 50 99.9749 25.5969 6069.89 1.1
2021 06 05 15 28 31 99.9145 25.6129 1466.71 0.1
2021 06 05 15 32 35 99.9858 25.5820 6122.80 1.1
2021 06 05 15 36 35 99.9615 25.6146 5170.42 -0.0
2021 06 05 15 46 06 99.8618 25.6622 4412.04 -0.3
2021 06 05 15 55 17 99.8945 25.6433 1313.86 0.2
2021 06 05 15 58 40 99.9361 25.6024 6084.59 0.1
2021 06 05 16 00 48 99.9543 25.5252 1019.91 -0.1
2021 06 05 16 01 47 99.9746 25.5473 5508.46 -0.3
2021 06 05 16 09 02 99.8560 25.6991 2642.49 0.3
2021 06 05 16 11 20 99.9068 25.6627 6546.09 0.1
2021 06 05 16 16 54 99.9875 25.5919 1360.89 -0.3
2021 06 05 16 22 20 99.9402 25.6254 6672.48 -0.0
2021 06 05 16 29 56 99.8753 25.7012 10896.48 0.7
2021 06 05 16 47 16 99.9926 25.5784 5520.22 0.4
2021 06 05 16 50 34 99.9351 25.6028 6163.96 0.6
2021 06 05 16 52 18 99.9014 25.6654 1966.42 -0.1
2021 06 05 17 11 31 99.9493 25.6026 5652.49 0.1
2021 06 05 17 23 18 99.8910 25.6570 2472.00 0.2
2021 06 05 17 34 20 99.9054 25.6480 10026.40 0.2
2021 06 05 17 44 08 100.1234 25.4176 6651.91 0.4
2021 06 05 17 48 25 99.9638 25.6077 6340.32 0.8
2021 06 05 18 13 39 99.9509 25.5494 5458.49 -0.2
2021 06 05 18 13 15 99.8871 25.6742 7563.14 -0.1
2021 06 05 18 21 54 99.8968 25.6717 5802.40 0.9
2021 06 05 18 22 17 100.0152 25.7552 10337.98 0.5
2021 06 05 18 27 44 100.0244 25.4725 1384.41 0.2
2021 06 05 18 36 19 99.9352 25.5956 1501.98 0.1
2021 06 05 18 37 35 99.9660 25.5872 1866.48 -0.1
2021 06 05 18 56 04 99.8844 25.6775 6954.67 0.0
2021 06 05 19 04 27 100.0299 25.5469 6646.03 -0.0
2021 06 05 19 09 20 99.9602 25.6011 4276.83 0.0
2021 06 05 19 13 30 99.9287 25.7517 5558.43 -0.1
2021 06 05 19 16 29 99.9276 25.6151 3982.88 -0.1
2021 06 05 19 18 08 99.9314 25.5642 7845.32 0.2
2021 06 05 19 40 28 99.9922 25.5776 5728.92 0.7
2021 06 05 19 51 37 99.9499 25.7981 1666.59 0.1
2021 06 05 19 55 57 99.9589 25.6000 5123.39 -0.4
2021 06 05 20 07 35 99.9099 25.6542 5155.72 1.0
2021 06 05 20 09 29 100.0424 25.5379 914.09 -0.4
2021 06 05 20 14 03 99.8776 25.6707 7510.23 -0.3
2021 06 05 20 20 07 99.9463 25.5730 232.14 -0.3
2021 06 05 20 22 16 99.8657 25.6629 3442.02 -0.1
2021 06 05 20 24 12 99.8820 25.6545 1355.01 -0.2
2021 06 05 20 26 24 99.9704 25.5769 5552.55 0.3
2021 06 05 20 37 36 99.9726 25.5954 3148.08 0.3
2021 06 05 20 43 20 99.9696 25.5804 4994.05 -0.2
2021 06 05 20 47 41 99.9549 25.5502 3871.18 -0.1
2021 06 05 21 01 16 99.8890 25.6804 5423.21 0.1
2021 06 05 21 04 36 99.9765 25.6008 3871.18 -0.4
2021 06 05 21 05 30 99.9706 25.6000 6081.65 0.4
2021 06 05 21 12 26 99.9012 25.6496 4482.59 1.0
2021 06 05 21 14 53 99.9410 25.6983 3618.39 -0.7
2021 06 05 21 17 12 99.8852 25.6680 3977.00 -0.0
2021 06 05 21 17 50 99.9765 25.5843 5346.79 -0.3
2021 06 05 21 19 43 99.9858 25.5850 8001.12 0.9
2021 06 05 21 26 11 99.9273 25.6373 4494.35 -0.2
2021 06 05 21 27 18 99.8857 25.6684 7204.52 -0.2
2021 06 05 21 27 56 99.8849 25.6706 7610.17 -0.1
2021 06 05 21 31 10 99.9643 25.5580 6810.64 1.3
2021 06 05 21 32 16 99.9364 25.5866 8932.92 -0.4
2021 06 05 21 35 16 99.9528 25.5519 5293.88 -0.6
2021 06 05 21 37 28 99.9122 25.6417 3159.84 -0.3
2021 06 05 21 38 05 99.8900 25.6582 2430.85 -0.3
2021 06 05 21 39 16 99.9584 25.5510 4129.86 -0.6
2021 06 05 21 50 37 99.8930 25.6640 7904.11 0.2
2021 06 05 21 56 30 99.9683 25.5641 6922.34 -0.7
2021 06 05 22 06 52 99.8834 25.6765 4459.07 -0.4
2021 06 05 22 14 01 99.9475 25.5502 3036.38 -0.4
2021 06 05 22 17 36 99.9272 25.6433 4805.93 0.0
2021 06 05 22 19 51 99.9352 25.7093 1795.93 -0.6
2021 06 05 22 21 01 99.8992 25.6262 10420.29 0.4
2021 06 05 22 30 19 99.8912 25.6751 5731.86 0.3
2021 06 05 22 30 49 99.8998 25.6674 3577.24 -0.6
2021 06 05 22 37 19 99.9198 25.6552 7392.65 -0.3
2021 06 05 22 38 03 99.9019 25.6499 5764.19 -0.3
2021 06 05 22 39 01 99.8821 25.6762 473.18 -0.3
2021 06 05 22 41 37 99.9670 25.5857 6881.18 -0.3
2021 06 05 22 45 37 99.8462 25.6831 5875.89 0.8
2021 06 05 22 48 03 99.8767 25.6918 3765.36 -0.5
2021 06 05 22 54 49 99.9230 25.6455 8068.72 -0.1
2021 06 05 22 59 12 99.9827 25.5837 6240.38 0.3
2021 06 05 23 00 53 99.8987 25.6820 4941.14 -0.2
2021 06 05 23 01 01 100.0325 25.5942 9985.25 0.1
2021 06 05 23 08 25 99.9328 25.6282 6081.65 -0.5
2021 06 05 23 20 11 99.8957 25.6519 4329.74 -0.0
2021 06 05 23 23 50 99.9378 25.5867 6869.43 0.0
2021 06 05 23 23 06 99.9784 25.5720 4964.66 -0.4
2021 06 05 23 29 17 99.8851 25.6595 7621.93 -0.1
2021 06 05 23 31 31 99.9807 25.5813 5775.95 -0.1
2021 06 05 23 31 03 99.9624 25.5717 3242.14 -0.7
2021 06 05 23 32 11 99.9389 25.7247 5870.01 -0.2
2021 06 05 23 36 52 99.9699 25.5955 5317.39 0.0
2021 06 05 23 39 09 99.9249 25.6460 8009.93 0.3
2021 06 05 23 40 01 99.9814 25.5765 5202.76 1.3
2021 06 05 23 41 33 99.9854 25.5774 5943.50 1.4
2021 06 05 23 40 56 99.9954 25.5178 5540.79 -0.3
2021 06 05 23 47 25 99.9523 25.5470 4653.08 -0.6
2021 06 05 23 48 39 99.9362 25.5660 5196.88 0.7
2021 06 05 23 49 16 99.9311 25.5656 496.69 -0.7
2021 06 05 23 50 06 99.9622 25.5583 5105.75 -0.3
2021 06 05 23 51 48 99.9283 25.5642 -726.12 -0.3
2021 06 05 23 53 46 99.9361 25.5624 3600.75 -0.1
2021 06 05 23 53 16 99.9305 25.5676 1472.59 -0.5
2021 06 05 23 56 39 99.9962 25.5742 7715.99 -0.3
2021 06 05 23 59 20 99.8406 25.6962 1837.08 -0.6
2021 06 06 00 01 47 99.9800 25.5774 5046.96 -0.1
2021 06 06 00 02 58 99.9107 25.6600 3480.24 -0.3
2021 06 06 00 04 06 100.0014 25.5483 6322.69 -0.5
2021 06 06 00 07 25 99.9154 25.6462 4899.99 -0.3
2021 06 06 00 15 52 99.8306 25.6971 3565.48 -0.4
2021 06 06 00 20 40 100.0785 25.4312 10026.40 -0.2
2021 06 06 00 19 56 99.9022 25.7174 8121.63 -0.3
2021 06 06 00 22 43 99.9570 25.5507 3727.15 -0.4
2021 06 06 00 23 55 99.9728 25.5678 4576.65 -0.5
2021 06 06 00 24 09 99.9394 25.5625 5308.58 0.6
2021 06 06 00 25 09 99.9794 25.5754 5164.54 -0.1
2021 06 06 00 27 53 99.9333 25.5928 6557.84 -0.4
2021 06 06 00 30 04 99.9289 25.5622 473.18 -0.4
2021 06 06 00 34 43 100.0027 25.5685 7069.31 -0.1
2021 06 06 00 37 51 99.8571 25.6945 3544.90 -1.0
2021 06 06 00 40 09 100.0010 25.5628 6660.72 -0.2
2021 06 06 00 47 10 99.9014 25.6632 5937.62 0.2
2021 06 06 00 54 02 99.9758 25.5887 5011.69 0.9
2021 06 06 00 55 35 99.8847 25.6625 3383.23 -0.4
2021 06 06 00 58 30 99.9338 25.5907 6822.39 0.2
2021 06 06 00 59 03 99.9343 25.5902 8027.57 -0.4
2021 06 06 01 00 06 99.8941 25.6621 4891.17 -0.3
2021 06 06 01 03 07 99.9823 25.5475 6787.12 -0.3
2021 06 06 01 04 53 99.9590 25.5749 4547.26 -0.5
2021 06 06 01 05 01 100.0476 25.5465 7128.10 -0.0
2021 06 06 01 07 10 99.9031 25.6487 4576.65 0.9
2021 06 06 01 08 28 100.0032 25.5575 7163.37 -0.6
2021 06 06 01 08 59 99.9665 25.5771 7510.23 0.5
2021 06 06 01 10 06 99.9302 25.5530 972.88 -0.7
2021 06 06 01 12 39 99.9326 25.5605 1472.59 -0.6
2021 06 06 01 13 25 99.9804 25.5791 5611.34 -0.4
2021 06 06 01 14 03 99.9679 25.5766 4482.59 -0.4
2021 06 06 01 15 47 99.8955 25.6549 2892.35 -0.1
2021 06 06 01 15 16 99.9735 25.5820 6025.80 -0.3
2021 06 06 01 17 00 99.9032 25.6572 2801.22 -0.3
2021 06 06 01 18 06 99.9564 25.6739 3453.78 -0.4
2021 06 06 01 20 08 99.9408 25.6701 -473.33 -0.8
2021 06 06 01 21 29 99.8315 25.6906 6704.82 0.6
2021 06 06 01 26 05 99.9367 25.6706 7430.86 0.9
2021 06 06 01 28 51 100.0574 25.4987 6798.88 1.4
2021 06 06 01 29 05 100.0602 25.4956 5705.40 0.7
2021 06 06 01 30 02 100.0596 25.4964 5987.59 -0.2
2021 06 06 01 30 59 99.9311 25.5636 461.42 -0.5
2021 06 06 01 32 33 99.9357 25.5649 4838.26 -0.1
2021 06 06 01 33 44 99.9177 25.6407 8621.34 -0.2
2021 06 06 01 36 43 100.0578 25.4990 6481.42 0.8
2021 06 06 01 36 02 99.8911 25.6606 7821.81 0.1
2021 06 06 01 38 41 100.0599 25.4970 6069.89 0.3
2021 06 06 01 41 54 99.9340 25.5632 972.88 -0.7
2021 06 06 01 42 03 99.8255 25.5058 4024.04 -0.2
2021 06 06 01 45 38 99.8422 25.7061 6987.00 -1.0
2021 06 06 01 47 49 100.0650 25.4897 3148.08 -0.6
2021 06 06 01 49 27 99.9173 25.6345 8938.80 -0.2
2021 06 06 01 53 03 100.0467 25.4958 6287.41 -0.5
2021 06 06 01 54 43 99.8836 25.6683 5235.09 -0.2
2021 06 06 01 57 41 99.9037 25.6481 9162.20 0.5
2021 06 06 02 02 23 99.9470 25.5825 5096.94 -0.6
2021 06 06 02 04 11 99.9500 25.6155 5229.21 -0.5
2021 06 06 02 07 45 99.8760 25.6739 7131.04 -0.3
2021 06 06 02 07 13 99.9426 25.5638 5705.40 -0.4
2021 06 06 02 08 29 100.0593 25.4964 5434.97 -0.4
2021 06 06 02 10 18 99.9851 25.5819 5670.13 -0.0
2021 06 06 02 11 21 99.9222 25.5178 702.45 -0.8
2021 06 06 02 14 01 99.9731 25.5959 5520.22 0.1
2021 06 06 02 14 40 99.9587 25.5624 5896.47 -0.3
2021 06 06 02 16 37 99.9501 25.6103 9456.14 0.1
2021 06 06 02 16 03 99.9203 25.5934 6299.17 -0.5
2021 06 06 02 18 14 99.9000 25.6570 3574.30 -0.4
2021 06 06 02 19 46 100.0009 25.5545 7616.05 -0.8
2021 06 06 02 20 10 100.0730 25.5529 1172.77 -0.5
2021 06 06 02 21 10 99.9716 25.5883 6028.74 -0.4
2021 06 06 02 27 50 99.9746 25.5714 4711.87 -0.3
2021 06 06 02 27 01 99.9484 25.5844 5317.39 -0.5
2021 06 06 02 30 36 99.9516 25.6115 6554.90 -0.2
2021 06 06 02 35 27 99.9176 25.6252 6328.57 2.1
2021 06 06 02 36 12 99.8945 25.6626 5611.34 0.6
2021 06 06 02 37 26 99.9670 25.5755 7386.77 -0.2
2021 06 06 02 38 25 99.8902 25.6733 6528.45 0.5
2021 06 06 02 39 52 99.9148 25.6256 6096.35 -0.3
2021 06 06 02 41 00 99.9197 25.6252 5105.75 0.4
2021 06 06 02 42 16 99.9159 25.6265 6146.32 0.3
2021 06 06 02 49 06 99.8980 25.6683 3491.99 -0.5
2021 06 06 02 50 22 99.9170 25.6385 3694.82 0.8
2021 06 06 02 51 00 99.9869 25.5230 1643.08 0.2
2021 06 06 02 52 49 99.9262 25.5573 843.55 -0.6
2021 06 06 02 51 43 99.9742 25.5464 5870.01 -0.6
2021 06 06 02 54 09 99.9632 25.5579 5581.95 -0.5
2021 06 06 02 56 01 99.9084 25.6320 5484.94 -0.0
2021 06 06 02 57 27 99.9147 25.6383 2713.04 -0.2
2021 06 06 02 59 42 99.8927 25.6572 3791.82 -0.5
2021 06 06 03 03 56 99.9108 25.6298 5849.44 -0.3
2021 06 06 03 06 16 99.9163 25.6249 5105.75 -0.4
2021 06 06 03 09 13 99.9772 25.5785 6196.29 0.0
2021 06 06 03 12 57 99.9951 25.6054 -50.05 -0.4
2021 06 06 03 15 37 99.9758 25.5601 5208.63 -0.4
2021 06 06 03 17 40 99.9385 25.5935 5305.64 0.0
2021 06 06 03 18 04 99.8777 25.6655 2072.24 -0.3
2021 06 06 03 19 05 99.9070 25.6338 5655.43 -0.5
2021 06 06 03 20 12 99.9094 25.6313 5678.95 -0.1
2021 06 06 03 21 48 99.9080 25.6320 5667.19 -0.4
2021 06 06 03 20 56 99.9596 25.5356 1878.23 -1.0
2021 06 06 03 23 46 99.8937 25.6571 1654.84 -0.1
2021 06 06 03 23 11 99.9065 25.6335 5479.06 -0.5
2021 06 06 03 24 11 99.9084 25.6318 5567.25 -0.5
2021 06 06 03 25 04 99.9039 25.6645 5470.25 0.2
2021 06 06 03 25 50 99.9297 25.5820 5094.00 -0.6
2021 06 06 03 27 34 99.9854 25.5819 6340.32 1.6
2021 06 06 03 26 51 99.9470 25.5490 1255.07 -0.9
